Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Present Value of Customer
IZ76711,California,10013.77995,No,Extended,Bachelor,02-08-2011,Unemployed,F,0,Suburban,Married,135,26,38,0,3,Personal Auto,Personal L2,Offer2,Branch,773.690268,Sports Car,Medsize,4356.309732
BT78461,California,11288.17204,No,Basic,College,1/31/11,Employed,F,96399,Urban,Married,70,1,28,0,2,Personal Auto,Personal L1,Offer2,Agent,307.89535,Four-Door Car,Medsize,1652.10465
PS68884,California,4686.469674,Yes,Basic,College,02-12-2011,Employed,M,58089,Suburban,Married,118,31,83,0,1,Corporate Auto,Corporate L3,Offer1,Agent,566.4,SUV,Medsize,9227.6
EY71439,California,7131.731291,No,Basic,High School or Below,01-10-2011,Unemployed,M,0,Suburban,Single,103,29,58,0,3,Corporate Auto,Corporate L2,Offer3,Call Center,741.6,Sports Car,Small,5232.4
TO84268,California,9051.712161,No,Premium,Master,01-12-2011,Employed,M,60964,Urban,Married,113,21,16,0,4,Personal Auto,Personal L2,Offer3,Agent,327.723713,Four-Door Car,Medsize,1480.2762870000001
UH93563,California,5306.162741,No,Basic,College,2/24/11,Employed,M,42871,Suburban,Married,67,2,13,0,6,Corporate Auto,Corporate L3,Offer3,Web,321.6,Four-Door Car,Small,549.4
GD57363,California,5133.635886,No,Basic,College,2/27/11,Employed,M,38795,Rural,Married,65,23,64,0,3,Personal Auto,Personal L2,Offer2,Agent,98.354737,Four-Door Car,Medsize,4061.645263
LU36517,California,11124.60499,No,Premium,Bachelor,1/19/11,Unemployed,M,0,Suburban,Single,112,25,69,0,2,Personal Auto,Personal L2,Offer3,Agent,806.4,Two-Door Car,Small,6921.6
DO93657,California,7285.103913,No,Extended,Master,01-09-2011,Employed,M,57134,Suburban,Married,91,6,6,1,8,Personal Auto,Personal L3,Offer1,Branch,436.8,Two-Door Car,Medsize,109.19999999999999
EF41225,California,14627.92807,No,Extended,College,2/19/11,Employed,F,40711,Suburban,Married,121,12,38,0,2,Personal Auto,Personal L3,Offer3,Web,580.8,SUV,Medsize,4017.2
CY97519,California,17086.75371,No,Basic,College,02-09-2011,Employed,M,26334,Suburban,Married,63,3,73,2,2,Corporate Auto,Corporate L1,Offer2,Branch,453.6,Two-Door Car,Small,4145.4
FO36473,California,4298.378567,No,Basic,Bachelor,2/17/11,Employed,F,31414,Suburban,Married,116,0,68,4,1,Personal Auto,Personal L3,Offer1,Call Center,556.8,SUV,Medsize,7331.2
OD66412,California,5018.894421,No,Basic,Doctor,02-06-2011,Employed,F,74423,Rural,Married,62,31,10,0,5,Personal Auto,Personal L2,Offer2,Agent,50.800186,Four-Door Car,Medsize,569.1998140000001
IW54903,California,7200.664877,Yes,Basic,College,1/26/11,Unemployed,F,0,Suburban,Married,66,16,77,0,2,Personal Auto,Personal L1,Offer2,Agent,316.8,Four-Door Car,Medsize,4765.2
RF64040,California,9591.028253,No,Extended,Bachelor,01-03-2011,Unemployed,F,0,Rural,Married,128,23,27,0,6,Corporate Auto,Corporate L3,Offer1,Call Center,150.952506,SUV,Medsize,3305.047494
CB17191,California,3240.667531,No,Extended,High School or Below,2/21/11,Employed,F,30646,Rural,Married,81,26,26,0,1,Corporate Auto,Corporate L2,Offer1,Agent,128.57791,Four-Door Car,Medsize,1977.42209
OI39301,California,8906.50609,No,Basic,High School or Below,02-02-2011,Unemployed,F,0,Suburban,Single,118,28,33,0,3,Personal Auto,Personal L2,Offer2,Agent,566.4,SUV,Medsize,3327.6
VY90611,California,2499.036551,No,Basic,Master,1/27/11,Employed,F,28264,Suburban,Divorced,63,22,9,0,1,Corporate Auto,Corporate L3,Offer2,Agent,364.622773,Two-Door Car,Small,202.377227
KF96171,California,8167.992322,No,Premium,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,117,5,27,0,6,Personal Auto,Personal L2,Offer1,Call Center,842.4,Two-Door Car,Medsize,2316.6
IJ36435,California,5811.61185,No,Extended,College,1/24/11,Unemployed,F,0,Urban,Married,79,10,22,0,8,Personal Auto,Personal L2,Offer3,Agent,304.550129,Four-Door Car,Medsize,1433.449871
GX40957,California,18732.2012,No,Basic,College,2/22/11,Employed,F,70187,Suburban,Married,117,4,61,0,2,Personal Auto,Personal L3,Offer3,Call Center,632.16097,Sports Car,Medsize,6504.83903
RT36566,California,5260.623466,No,Basic,Bachelor,01-01-2011,Employed,F,31006,Suburban,Divorced,67,20,16,0,4,Personal Auto,Personal L3,Offer2,Call Center,321.6,Four-Door Car,Medsize,750.4
ML38237,California,8869.631143,No,Basic,High School or Below,1/19/11,Unemployed,F,0,Suburban,Married,119,12,57,0,4,Corporate Auto,Corporate L1,Offer1,Agent,571.2,SUV,Medsize,6211.8
RR74547,California,2878.846941,No,Extended,High School or Below,2/23/11,Unemployed,M,0,Suburban,Single,85,33,69,0,1,Personal Auto,Personal L3,Offer3,Call Center,612.0,Four-Door Car,Large,5253.0
PK26805,California,2810.957053,No,Basic,High School or Below,02-11-2011,Employed,M,20371,Suburban,Married,71,19,14,1,1,Personal Auto,Personal L2,Offer4,Call Center,340.8,Four-Door Car,Medsize,653.2
KS36311,California,2701.039719,No,Basic,College,2/19/11,Employed,F,39141,Suburban,Married,68,22,7,0,1,Personal Auto,Personal L1,Offer2,Branch,402.456296,Four-Door Car,Small,73.54370399999999
ZZ69693,California,2449.580048,No,Basic,High School or Below,1/23/11,Unemployed,M,0,Suburban,Single,69,20,44,0,1,Corporate Auto,Corporate L3,Offer3,Branch,496.8,Four-Door Car,Large,2539.2
FS70572,California,9445.925985,No,Extended,College,01-10-2011,Employed,M,76837,Rural,Divorced,78,2,12,0,2,Corporate Auto,Corporate L2,Offer4,Call Center,23.788022,Four-Door Car,Small,912.211978
LN87823,California,4414.577688,No,Basic,High School or Below,01-09-2011,Unemployed,F,0,Suburban,Single,61,23,46,0,7,Personal Auto,Personal L2,Offer3,Agent,643.877067,Four-Door Car,Medsize,2162.122933
XL81489,California,6785.536334,No,Premium,Bachelor,2/25/11,Unemployed,F,0,Suburban,Single,197,6,22,0,1,Corporate Auto,Corporate L3,Offer1,Agent,1439.676002,Sports Car,Small,2894.323998
NQ32487,California,3600.934326,Yes,Basic,High School or Below,2/25/11,Retired,F,25147,Suburban,Single,101,7,54,0,1,Personal Auto,Personal L2,Offer1,Agent,694.598288,SUV,Medsize,4759.401712
XF60649,California,7452.939191,No,Basic,Bachelor,01-04-2011,Unemployed,F,0,Suburban,Single,106,5,32,0,4,Personal Auto,Personal L2,Offer1,Web,763.2,SUV,Medsize,2628.8
VA95584,California,12723.15311,No,Basic,Master,1/20/11,Employed,M,34665,Suburban,Married,64,29,58,0,2,Personal Auto,Personal L3,Offer2,Branch,450.85948,Two-Door Car,Small,3261.14052
FN80010,California,4312.642503,No,Basic,Master,01-03-2011,Disabled,F,25404,Suburban,Divorced,112,16,4,0,1,Personal Auto,Personal L3,Offer1,Branch,578.175234,SUV,Medsize,-130.17523400000005
QX22025,California,12148.94098,No,Basic,High School or Below,01-05-2011,Employed,F,37025,Urban,Married,101,15,36,0,2,Corporate Auto,Corporate L1,Offer3,Branch,427.243803,SUV,Medsize,3208.756197
ZU63258,California,3549.747466,No,Basic,Bachelor,1/19/11,Unemployed,M,0,Suburban,Married,100,27,32,1,1,Personal Auto,Personal L3,Offer2,Agent,480.0,SUV,Medsize,2720.0
IC74050,California,6153.394838,No,Premium,High School or Below,1/19/11,Disabled,F,23939,Suburban,Married,160,33,78,1,1,Personal Auto,Personal L2,Offer1,Call Center,768.0,SUV,Medsize,11712.0
JX80723,California,6272.416823,No,Extended,College,02-04-2011,Employed,M,76673,Rural,Divorced,80,2,59,1,4,Personal Auto,Personal L1,Offer1,Branch,56.082107,Four-Door Car,Medsize,4663.917893
CT50487,California,2851.161121,No,Basic,High School or Below,02-10-2011,Employed,F,55274,Suburban,Married,71,14,35,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,484.728153,Two-Door Car,Medsize,2000.271847
VT16570,California,6781.125672,No,Extended,College,1/20/11,Employed,F,30324,Rural,Divorced,86,15,67,0,8,Corporate Auto,Corporate L2,Offer1,Call Center,143.943749,Four-Door Car,Medsize,5618.056251
YW94562,California,4985.239225,No,Basic,College,01-10-2011,Employed,F,31702,Suburban,Married,63,13,3,1,7,Personal Auto,Personal L2,Offer1,Web,302.4,Four-Door Car,Medsize,-113.39999999999998
JG83075,California,6725.043747,No,Extended,College,2/21/11,Unemployed,F,0,Suburban,Single,95,15,8,0,5,Corporate Auto,Corporate L3,Offer1,Agent,684.0,Four-Door Car,Medsize,76.0
SZ61563,California,36632.53432,No,Extended,Bachelor,1/21/11,Employed,M,70908,Urban,Divorced,132,0,71,1,2,Personal Auto,Personal L2,Offer1,Call Center,521.444011,SUV,Medsize,8850.555989
JO60130,California,5838.89915,Yes,Basic,High School or Below,01-06-2011,Employed,M,81082,Urban,Married,73,5,85,0,4,Personal Auto,Personal L2,Offer2,Agent,281.295903,Four-Door Car,Large,5923.704097
BG55927,California,12206.89208,No,Premium,College,01-09-2011,Disabled,F,17705,Suburban,Married,108,7,19,1,2,Personal Auto,Personal L3,Offer2,Agent,668.73901,Two-Door Car,Medsize,1383.26099
BS53322,California,14196.96535,No,Basic,High School or Below,01-06-2011,Employed,F,77738,Urban,Married,118,18,47,0,2,Personal Auto,Personal L3,Offer2,Call Center,463.457352,SUV,Small,5082.542648
FZ13256,California,2670.797821,No,Basic,Bachelor,2/22/11,Unemployed,F,0,Suburban,Single,72,18,41,0,1,Corporate Auto,Corporate L1,Offer1,Web,366.277224,Four-Door Car,Medsize,2585.722776
CM38959,California,8033.910862,No,Basic,College,1/30/11,Employed,F,70311,Suburban,Married,66,18,15,0,2,Personal Auto,Personal L3,Offer1,Branch,341.395103,Two-Door Car,Medsize,648.6048969999999
FS38926,California,9685.542977,No,Extended,Bachelor,2/22/11,Employed,F,66022,Rural,Married,239,17,80,0,1,Personal Auto,Personal L2,Offer4,Web,538.229502,Luxury Car,Medsize,18581.770498
EN31802,California,36168.34106,No,Basic,High School or Below,01-09-2011,Employed,M,74140,Suburban,Married,101,31,23,2,2,Personal Auto,Personal L1,Offer2,Web,484.8,SUV,Medsize,1838.2
TO18404,California,10453.2558,No,Extended,Bachelor,1/22/11,Employed,F,73604,Urban,Divorced,88,12,75,0,2,Corporate Auto,Corporate L3,Offer2,Agent,398.19284,Two-Door Car,Medsize,6201.80716
VQ53427,California,5406.694854,No,Basic,College,1/14/11,Medical Leave,M,21855,Suburban,Married,74,21,49,1,6,Corporate Auto,Corporate L2,Offer1,Web,355.2,Four-Door Car,Medsize,3270.8
OT50011,California,2671.166649,No,Basic,Master,1/26/11,Medical Leave,F,23305,Rural,Married,68,25,26,0,1,Personal Auto,Personal L2,Offer2,Branch,127.157137,Four-Door Car,Medsize,1640.842863
OO96627,California,3531.348165,No,Extended,High School or Below,02-11-2011,Unemployed,M,0,Suburban,Single,98,23,46,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,958.502743,Two-Door Car,Small,3549.497257
BN77676,California,4835.569505,No,Basic,High School or Below,01-05-2011,Unemployed,M,0,Suburban,Single,71,11,71,0,6,Personal Auto,Personal L2,Offer3,Agent,511.2,Four-Door Car,Medsize,4529.8
JT64945,California,13422.06378,No,Basic,College,02-05-2011,Employed,F,65024,Urban,Married,67,17,15,0,2,Personal Auto,Personal L2,Offer2,Call Center,189.869329,Four-Door Car,Medsize,815.130671
BO58202,California,2424.224662,No,Basic,Bachelor,1/13/11,Disabled,F,22590,Rural,Single,67,7,61,0,1,Personal Auto,Personal L3,Offer1,Call Center,85.68352,Two-Door Car,Medsize,4001.31648
UR71715,California,2983.110414,No,Extended,College,1/16/11,Unemployed,M,0,Suburban,Single,91,3,57,0,1,Personal Auto,Personal L3,Offer4,Call Center,436.8,Four-Door Car,Small,4750.2
GM84292,California,14723.40712,No,Extended,Master,1/13/11,Employed,F,38401,Suburban,Married,92,17,62,0,2,Corporate Auto,Corporate L1,Offer1,Agent,441.6,Four-Door Car,Medsize,5262.4
DW20514,California,8438.463783,No,Basic,College,1/17/11,Disabled,M,25539,Suburban,Married,112,15,63,0,3,Personal Auto,Personal L3,Offer1,Web,585.069825,SUV,Small,6470.9301749999995
WZ45123,California,14435.67365,Yes,Premium,Master,1/26/11,Employed,M,60880,Rural,Married,119,25,89,0,2,Personal Auto,Personal L2,Offer1,Agent,109.906628,Two-Door Car,Medsize,10481.093372
LW11571,California,2690.069754,No,Basic,Bachelor,02-07-2011,Employed,M,87313,Suburban,Divorced,67,4,5,0,1,Personal Auto,Personal L1,Offer2,Agent,321.6,Four-Door Car,Small,13.399999999999977
TI48450,California,7948.544751,No,Basic,College,2/15/11,Employed,M,23916,Suburban,Married,68,33,86,0,2,Corporate Auto,Corporate L3,Offer4,Call Center,481.113765,Two-Door Car,Medsize,5366.886235
CZ62883,California,11378.88711,No,Extended,Bachelor,01-07-2011,Employed,F,34854,Suburban,Married,95,35,50,0,2,Corporate Auto,Corporate L2,Offer2,Call Center,456.0,Four-Door Car,Medsize,4294.0
BY88565,California,5219.754045,No,Basic,College,2/23/11,Employed,F,48203,Suburban,Divorced,66,20,47,0,6,Personal Auto,Personal L2,Offer4,Call Center,413.238845,Four-Door Car,Medsize,2688.761155
EB61889,California,9486.037005,No,Extended,High School or Below,2/28/11,Medical Leave,M,25322,Suburban,Divorced,126,23,52,0,3,Corporate Auto,Corporate L3,Offer3,Call Center,886.033554,Sports Car,Medsize,5665.966446
GX22027,California,4762.557323,No,Basic,Bachelor,02-04-2011,Medical Leave,F,16656,Suburban,Married,63,11,53,1,9,Personal Auto,Personal L2,Offer1,Branch,302.4,Two-Door Car,Medsize,3036.6
BN91755,California,4975.171042,No,Extended,Master,1/30/11,Employed,F,44723,Urban,Married,124,26,3,0,1,Personal Auto,Personal L2,Offer1,Call Center,341.088276,SUV,Medsize,30.911723999999992
OZ89964,California,4422.615495,No,Basic,High School or Below,1/30/11,Employed,M,35979,Suburban,Single,116,34,28,2,1,Personal Auto,Personal L3,Offer3,Call Center,556.8,Sports Car,Small,2691.2
PV62467,California,4849.697945,No,Basic,College,1/27/11,Employed,F,36413,Rural,Married,61,21,76,0,3,Personal Auto,Personal L3,Offer1,Branch,153.013115,Four-Door Car,Medsize,4482.986885
QZ71100,California,19237.69976,No,Basic,Bachelor,2/17/11,Unemployed,M,0,Suburban,Single,196,31,78,0,2,Corporate Auto,Corporate L1,Offer2,Call Center,2092.523421,Luxury Car,Medsize,13195.476579
UA63517,California,8518.549119,No,Basic,Doctor,1/27/11,Unemployed,F,0,Suburban,Married,112,19,86,1,8,Personal Auto,Personal L3,Offer2,Branch,537.6,Sports Car,Medsize,9094.4
BD69478,California,5194.654884,No,Basic,College,01-01-2011,Employed,M,51883,Suburban,Married,66,8,99,0,9,Personal Auto,Personal L2,Offer2,Call Center,623.751121,Two-Door Car,Small,5910.248879
GV41938,California,46302.07562,No,Premium,High School or Below,02-06-2011,Unemployed,F,0,Suburban,Married,151,33,94,1,2,Personal Auto,Personal L1,Offer1,Call Center,1087.2,SUV,Medsize,13106.8
UA73107,California,2538.62632,Yes,Basic,Bachelor,2/17/11,Retired,M,18608,Suburban,Divorced,71,13,24,0,1,Corporate Auto,Corporate L3,Offer2,Web,340.8,Four-Door Car,Medsize,1363.2
XU43725,California,14070.63897,No,Extended,College,1/16/11,Unemployed,F,0,Suburban,Single,127,0,71,0,2,Corporate Auto,Corporate L2,Offer1,Web,677.868206,SUV,Medsize,8339.131794
MT78037,California,2748.933734,No,Basic,High School or Below,02-03-2011,Employed,M,55964,Suburban,Divorced,69,20,0,0,1,Personal Auto,Personal L2,Offer2,Branch,496.8,Four-Door Car,Medsize,-496.8
FH81263,California,6006.211611,No,Basic,High School or Below,02-10-2011,Employed,M,85510,Suburban,Married,74,19,68,0,4,Corporate Auto,Corporate L3,Offer1,Agent,355.2,Four-Door Car,Small,4676.8
SZ94413,California,3286.440915,No,Extended,High School or Below,2/28/11,Employed,M,30706,Urban,Married,84,6,34,0,1,Personal Auto,Personal L2,Offer2,Agent,225.654806,Four-Door Car,Medsize,2630.345194
HI48554,California,2648.350463,No,Basic,High School or Below,1/16/11,Medical Leave,F,29587,Suburban,Married,69,8,68,0,1,Personal Auto,Personal L2,Offer4,Web,331.2,Two-Door Car,Small,4360.8
YR30159,California,20936.33105,No,Basic,College,02-06-2011,Employed,M,20309,Suburban,Divorced,181,5,12,0,2,Personal Auto,Personal L3,Offer1,Agent,1579.854155,Luxury Car,Medsize,592.145845
EV15014,California,7194.233091,No,Basic,Bachelor,1/25/11,Unemployed,M,0,Suburban,Single,71,22,0,0,2,Personal Auto,Personal L3,Offer1,Branch,599.375099,Four-Door Car,Medsize,-599.375099
BM16805,California,11435.23124,No,Basic,College,1/25/11,Disabled,F,12470,Suburban,Married,103,30,52,1,2,Corporate Auto,Corporate L1,Offer1,Agent,618.688651,SUV,Medsize,4737.311349
IB60476,California,4064.107529,No,Basic,Master,1/25/11,Unemployed,M,0,Suburban,Married,107,31,41,0,1,Personal Auto,Personal L3,Offer4,Branch,513.6,Sports Car,Medsize,3873.4
YC63458,California,5893.368906,No,Basic,Bachelor,1/22/11,Employed,F,86498,Rural,Married,74,13,13,1,5,Personal Auto,Personal L2,Offer3,Agent,8.529778,Two-Door Car,Medsize,953.470222
VS42598,California,8256.2978,Yes,Basic,Bachelor,1/25/11,Employed,F,62902,Rural,Married,69,14,94,0,2,Personal Auto,Personal L1,Offer2,Web,159.383042,Two-Door Car,Medsize,6326.616958
BB65725,California,8061.198798,No,Basic,College,02-11-2011,Employed,M,57293,Urban,Married,102,19,87,0,7,Corporate Auto,Corporate L3,Offer1,Agent,347.996042,Sports Car,Medsize,8526.003958
UZ86963,California,9333.076001,No,Extended,High School or Below,1/28/11,Unemployed,F,0,Suburban,Single,129,33,14,0,3,Corporate Auto,Corporate L2,Offer1,Agent,928.8,Sports Car,Medsize,877.2
RR39300,California,34243.51034,No,Extended,High School or Below,02-08-2011,Employed,F,51255,Urban,Married,122,12,0,0,2,Personal Auto,Personal L2,Offer1,Call Center,421.70554,SUV,Medsize,-421.70554
IU25994,California,31516.5084,No,Extended,College,2/16/11,Unemployed,M,0,Suburban,Married,125,23,4,0,2,Corporate Auto,Corporate L3,Offer3,Branch,626.411563,SUV,Medsize,-126.411563
IO81315,California,2460.167359,No,Basic,College,2/21/11,Employed,F,69241,Rural,Married,61,14,84,0,1,Personal Auto,Personal L2,Offer3,Web,47.95916,Four-Door Car,Small,5076.04084
JC93010,California,4929.549699,Yes,Basic,Bachelor,1/26/11,Employed,M,25632,Suburban,Married,63,27,52,0,7,Personal Auto,Personal L2,Offer2,Call Center,351.270869,Two-Door Car,Medsize,2924.729131
XO56170,California,2866.824929,No,Basic,High School or Below,2/13/11,Employed,F,87428,Urban,Divorced,72,27,42,0,1,Personal Auto,Personal L3,Offer2,Agent,224.483337,Four-Door Car,Medsize,2799.516663
QS65968,California,8429.491575,No,Basic,Master,02-01-2011,Employed,M,98796,Suburban,Married,104,22,32,0,3,Personal Auto,Personal L3,Offer4,Agent,499.2,SUV,Medsize,2828.8
PT42203,California,8052.243508,No,Premium,College,1/25/11,Employed,M,78617,Rural,Married,101,3,95,0,3,Corporate Auto,Corporate L1,Offer4,Web,233.169575,Four-Door Car,Medsize,9361.830425
SX87181,California,4916.479717,No,Basic,Bachelor,02-06-2011,Unemployed,F,0,Suburban,Single,65,21,61,0,7,Personal Auto,Personal L3,Offer1,Agent,312.0,Two-Door Car,Large,3653.0
RE85409,California,5386.969384,No,Basic,High School or Below,2/21/11,Employed,M,93893,Rural,Married,67,16,70,0,8,Personal Auto,Personal L2,Offer3,Agent,98.66095,Four-Door Car,Medsize,4591.33905
YW95322,California,3508.905811,No,Extended,Bachelor,1/23/11,Employed,M,23629,Suburban,Married,88,15,81,0,1,Personal Auto,Personal L1,Offer3,Agent,633.6,Four-Door Car,Small,6494.4
TL39187,California,6511.103163,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Suburban,Single,91,24,28,0,8,Corporate Auto,Corporate L3,Offer3,Branch,655.404481,Two-Door Car,Medsize,1892.595519
XP41644,California,4335.676738,No,Basic,High School or Below,1/19/11,Employed,M,30574,Urban,Single,114,19,10,1,1,Corporate Auto,Corporate L2,Offer3,Web,396.105473,Sports Car,Medsize,743.8945269999999
FZ89300,California,3673.525732,No,Extended,Bachelor,1/31/11,Employed,F,69555,Urban,Single,92,16,59,0,1,Personal Auto,Personal L2,Offer1,Agent,255.277041,Four-Door Car,Medsize,5172.722959
ED80746,California,7426.462927,No,Extended,Bachelor,1/17/11,Medical Leave,M,19634,Suburban,Married,98,29,89,0,6,Corporate Auto,Corporate L3,Offer1,Branch,470.4,Two-Door Car,Small,8251.6
BD35524,California,2640.488905,No,Basic,Bachelor,2/21/11,Disabled,M,15776,Suburban,Married,69,20,59,0,1,Personal Auto,Personal L2,Offer2,Call Center,337.596914,Two-Door Car,Medsize,3733.403086
EW68125,California,4889.765364,No,Basic,Bachelor,02-07-2011,Employed,F,46819,Urban,Divorced,62,15,0,0,5,Personal Auto,Personal L2,Offer1,Agent,157.990123,Four-Door Car,Large,-157.990123
TT86956,California,10537.40467,No,Basic,Master,1/15/11,Employed,F,47950,Urban,Married,65,27,14,0,2,Personal Auto,Personal L3,Offer3,Call Center,301.867895,Four-Door Car,Large,608.132105
KA67497,California,6385.617852,No,Basic,High School or Below,02-02-2011,Unemployed,F,0,Suburban,Single,63,16,35,1,2,Personal Auto,Personal L3,Offer1,Agent,302.4,Two-Door Car,Medsize,1902.6
TM68292,California,4564.512659,No,Basic,Master,01-06-2011,Medical Leave,F,12626,Suburban,Single,69,31,15,4,3,Personal Auto,Personal L2,Offer4,Branch,331.2,Four-Door Car,Small,703.8
